arxiv_id,title,abstract,authors,published,citations,pdf_url,primary_category
2604.15037v1,From Reactive to Proactive: Assessing the Proactivity of Voice Agents via ProVoice-Bench,"Recent advancements in LLM agents are gradually shifting from reactive, text-based paradigms toward proactive, multimodal interaction. However, existing benchmarks primarily focus on reactive responses, overlooking the complexities of proactive intervention and monitoring. To bridge this gap, we introduce ProVoice-Bench, the first evaluation framework specifically designed for proactive voice agents, featuring four novel tasks. By leveraging a multi-stage data synthesis pipeline, we curate 1,182 high-quality samples for rigorous testing. Our evaluation of state-of-the-art Multimodal LLMs reveals a significant performance gap, particularly regarding over-triggering and reasoning capabilities. These findings highlight the limitations of current models and offer a roadmap for developing more natural, context-aware proactive agents.","['Ke Xu', 'Yuhao Wang', 'Yu Wang']",2026-04-16,0,https://arxiv.org/pdf/2604.15037v1,cs.AI
2604.15036v1,Poor man's Majorana bound states in quantum dot based Kitaev chain coupled to a photonic cavity,"Quantum dot based platforms offer a promising route towards realizing the Kitaev chain Hamiltonian hosting Majorana bound states (MBSs). Poor man's MBSs arise in a two-site Kitaev chain when the parameters of the system are fine-tuned to the sweet spot. Based on our previous work [Phys. Rev. B 111, 155410 (2025)], we consider a microscopic model for the Kitaev chain based on quantum dots with proximity effect embedded in a photonic cavity. We find that the photon coupling in the microscopic model yields an effective Hamiltonian where the cavity affects the pairing term. However, we demonstrate that even in this case, it is possible to screen particle interactions and reach the sweet spot condition for the emergence of the poor man's MBSs. In particular, we find that attractive particle interactions can be canceled for the cavity prepared in the zero-photon state, while repulsive ones can be screened with a cavity prepared in the one-photon state. Furthermore, in case of a large number of photons in the cavity, we find that the hopping amplitudes are suppressed resulting in a degenerate spectrum. This motivates the use of quantum light for engineering poor man's MBSs with cavity embedding.","['Francesco Buonemani', 'Alvaro Gómez-León', 'Marco Schirò', 'Olesia Dmytruk']",2026-04-16,0,https://arxiv.org/pdf/2604.15036v1,cond-mat.mes-hall
2604.15020v1,Applying SHAPR in AI-Assisted Research Software Development: Lessons Learnt from Building a Share Trading System,"Generative AI is changing how research software is developed, but rapid AI-assisted development can weaken continuity, traceability, and methodological clarity. SHAPR (Solo, Human-centred, AI-assisted PRactice) was proposed as a framework for structuring AI-assisted research software development. This paper presents a documented case of applying SHAPR to the development of a modular share trading system. From the outset, the project adopted a SHAPR-informed working configuration that shaped how interaction, implementation, and documentation were organised. Across iterative development cycles, the project generated a structured evidence base including reflection notes, development cycle review notes, source-of-truth documents, contracts, quick captures, workflow notes, and evolving code artefacts. The case showed that continuous documentation updates, supported by quick capture and AI-assisted refinement, helped maintain organised and usable project knowledge throughout development. Five recurring lessons were identified: contracts stabilised AI-assisted coding, a maintained source-of-truth layer improved coherence, cycle-boundary snapshots strengthened continuity, code and documentation co-evolved through quick capture and iterative refinement, and environment setup itself contributed to knowledge generation. The case also illustrates a practical SHAPR operating configuration in which a ChatGPT Project and cycle-specific chats supported interaction, reasoning, summarisation, and coding collaboration, PyCharm supported artefact implementation, and Obsidian supported external working memory, structured documentation, reflection, continuity, and repository-oriented note organisation, while remaining consistent with SHAPR's tool-agnostic principle. The paper contributes practical guidance and good practices for researchers conducting AI-assisted research software development.",['Ka Ching Chan'],2026-04-16,0,https://arxiv.org/pdf/2604.15020v1,cs.SE
2604.14995v1,Recurrence Time for Finite Quantum Systems,"We study the time it takes for all states of a finite quantum system to return simultaneously to their original configuration. In particular, we define the recurrence time for a quantum system to be the time at which all time-evolved states are close to their initial configuration, and at least one state has deviated significantly during this interval. Considering finite-dimensional quantum systems evolving unitarily, we find bounds on this notion of recurrence time, for continuous time and discrete time, by using Dirichlet's approximation theorem. We show how the problem of finding a bound on recurrence time can be related to approximating the difference of real numbers by rationals. We present a mathematical result on the latter, which we then use to obtain tighter bounds on recurrence time.","['Chaitanya Gupta', 'Anthony J. Short']",2026-04-16,0,https://arxiv.org/pdf/2604.14995v1,quant-ph
2604.14993v1,Serving Chain-structured Jobs with Large Memory Footprints with Application to Large Foundation Model Serving,"As a current trend in Artificial Intelligence (AI), large foundation models are increasingly employed as the core of AI services. However, even after training, serving such models at scale remains a challenging task due to their heavy resource footprints, particularly in terms of GPU memory. While recent works revealed unique characteristics of systems serving foundation models that distinguish them from traditional distributed computing systems, there is still a lack of fundamental understanding of the underlying system management problems. This work aims at addressing this gap by extracting a novel problem of ""server chain composition"" via block placement and cache allocation for serving chainstructured jobs with large memory footprints, which models a fundamental problem in serving large foundation models through pipeline parallelism. After showing the NP-hardness of the optimal solution, the focus is turned to developing scalable algorithms with guaranteed performance under state-of-the-art load balancing. Application of the proposed solution to a distributed large language model (LLM) serving system shows significant reduction of response times compared to state-of-the-art solutions.","['Tingyang Sun', 'Ting He', 'I-Hong Hou']",2026-04-16,0,https://arxiv.org/pdf/2604.14993v1,cs.DC
2604.14975v1,Theta-regularized Kriging: Modelling and Algorithms,"To obtain more accurate model parameters and improve prediction accuracy, we proposed a regularized Kriging model that penalizes the hyperparameter theta in the Gaussian stochastic process, termed the Theta-regularized Kriging. We derived the optimization problem for this model from a maximum likelihood perspective. Additionally, we presented specific implementation details for the iterative process, including the regularized optimization algorithm and the geometric search cross-validation tuning algorithm. Three distinct penalty methods, Lasso, Ridge, and Elastic-net regularization, were meticulously considered. Meanwhile, the proposed Theta-regularized Kriging models were tested on nine common numerical functions and two practical engineering examples. The results demonstrate that, compared with other penalized Kriging models, the proposed model performs better in terms of accuracy and stability.","['Xuelin Xie', 'Xiliang Lu']",2026-04-16,0,https://arxiv.org/pdf/2604.14975v1,stat.CO
2604.14973v1,Robustness of Vision Foundation Models to Common Perturbations,"A vision foundation model outputs an embedding vector for an image, which can be affected by common editing operations (e.g., JPEG compression, brightness, contrast adjustments). These common perturbations alter embedding vectors and may impact the performance of downstream tasks using these embeddings. In this work, we present the first systematic study on foundation models' robustness to such perturbations. We propose three robustness metrics and formulate five desired mathematical properties for these metrics, analyzing which properties they satisfy or violate. Using these metrics, we evaluate six industry-scale foundation models (OpenAI, Meta) across nine common perturbation categories, finding them generally non-robust. We also show that common perturbations degrade downstream application performance (e.g., classification accuracy) and that robustness values can predict performance impacts. Finally, we propose a fine-tuning approach to improve robustness without sacrificing utility.","['Hongbin Liu', 'Zhengyuan Jiang', 'Cheng Hong', 'Neil Zhenqiang Gong']",2026-04-16,0,https://arxiv.org/pdf/2604.14973v1,cs.CR
2604.14972v1,SAGER: Self-Evolving User Policy Skills for Recommendation Agent,"Large language model (LLM) based recommendation agents personalize what they know through evolving per-user semantic memory, yet how they reason remains a universal, static system prompt shared identically across all users. This asymmetry is a fundamental bottleneck: when a recommendation fails, the agent updates its memory of user preferences but never interrogates the decision logic that produced the failure, leaving its reasoning process structurally unchanged regardless of how many mistakes it accumulates. To address this bottleneck, we propose SAGER (Self-Evolving Agent for Personalized Recommendation), the first recommendation agent framework in which each user is equipped with a dedicated policy skill, a structured natural-language document encoding personalized decision principles that evolves continuously through interaction. SAGER introduces a two-representation skill architecture that decouples a rich evolution substrate from a minimal inference-time injection, an incremental contrastive chain-of-thought engine that diagnoses reasoning flaws by contrasting accepted against unchosen items while preserving accumulated priors, and skill-augmented listwise reasoning that creates fine-grained decision boundaries where the evolved skill provides genuine discriminative value. Experiments on four public benchmarks demonstrate that SAGER achieves state-of-the-art performance, with gains orthogonal to memory accumulation, confirming that personalizing the reasoning process itself is a qualitatively distinct source of recommendation improvement.","['Zhen Tao', 'Riwei Lai', 'Chenyun Yu', 'Weixin Chen', 'Li Chen', 'Beibei Kong', 'Lei Cheng', 'Chengxiang Zhuo', 'Zang Li', 'Qingqiang Sun']",2026-04-16,0,https://arxiv.org/pdf/2604.14972v1,cs.IR
2604.14967v2,UniDoc-RL: Coarse-to-Fine Visual RAG with Hierarchical Actions and Dense Rewards,"Retrieval-Augmented Generation (RAG) extends Large Vision-Language Models (LVLMs) with external visual knowledge. However, existing visual RAG systems typically rely on generic retrieval signals that overlook the fine-grained visual semantics essential for complex reasoning. To address this limitation, we propose UniDoc-RL, a unified reinforcement learning framework in which an LVLM agent jointly performs retrieval, reranking, active visual perception, and reasoning. UniDoc-RL formulates visual information acquisition as a sequential decision-making problem with a hierarchical action space. Specifically, it progressively refines visual evidence from coarse-grained document retrieval to fine-grained image selection and active region cropping, allowing the model to suppress irrelevant content and attend to information-dense regions. For effective end-to-end training, we introduce a dense multi-reward scheme that provides task-aware supervision for each action. Based on Group Relative Policy Optimization (GRPO), UniDoc-RL aligns agent behavior with multiple objectives without relying on a separate value network. To support this training paradigm, we curate a comprehensive dataset of high-quality reasoning trajectories with fine-grained action annotations. Experiments on three benchmarks demonstrate that UniDoc-RL consistently surpasses state-of-the-art baselines, yielding up to 17.7% gains over prior RL-based methods.","['Jun Wang', 'Shuo Tan', 'Zelong Sun', 'Tiancheng Gu', 'Yongle Zhao', 'Ziyong Feng', 'Kaicheng Yang', 'Zhiwu Lu']",2026-04-16,0,https://arxiv.org/pdf/2604.14967v2,cs.CV
2604.14951v1,RaTA-Tool: Retrieval-based Tool Selection with Multimodal Large Language Models,"Tool learning with foundation models aims to endow AI systems with the ability to invoke external resources -- such as APIs, computational utilities, and specialized models -- to solve complex tasks beyond the reach of standalone language generation. While recent advances in Large Language Models (LLMs) and Multimodal Large Language Models (MLLMs) have expanded their reasoning and perception capabilities, existing tool-use methods are predominantly limited to text-only inputs and closed-world settings. Consequently, they struggle to interpret multimodal user instructions and cannot generalize to tools unseen during training. In this work, we introduce RaTA-Tool, a novel framework for open-world multimodal tool selection. Rather than learning direct mappings from user queries to fixed tool identifiers, our approach enables an MLLM to convert a multimodal query into a structured task description and subsequently retrieve the most appropriate tool by matching this representation against semantically rich, machine-readable tool descriptions. This retrieval-based formulation naturally supports extensibility to new tools without retraining. To further improve alignment between task descriptions and tool selection, we incorporate a preference-based optimization stage using Direct Preference Optimization (DPO). To support research in this setting, we also introduce the first dataset for open-world multimodal tool use, featuring standardized tool descriptions derived from Hugging Face model cards. Extensive experiments demonstrate that our approach significantly improves tool-selection performance, particularly in open-world, multimodal scenarios.","['Gabriele Mattioli', 'Evelyn Turri', 'Sara Sarto', 'Lorenzo Baraldi', 'Marcella Cornia', 'Lorenzo Baraldi', 'Rita Cucchiara']",2026-04-16,0,https://arxiv.org/pdf/2604.14951v1,cs.CV
2604.14946v1,Floquet dynamical quantum phase transitions in periodically flux-quenched systems,"Floquet dynamical quantum phase transitions (FDQPTs) reveal many nonequilibrium critical phenomena in periodically driven quantum systems, and their underlying mechanisms have attracted deep attention in recent years. In this paper, we consider an extended XY spin chain under a periodic flux-quench protocol, and demonstrate the effect of the flux difference within each micromotion period on the emergence of FDQPTs, by analyzing physical quantities such as the Loschmidt echo, rate function, and dynamical topological order parameter (DTOP), etc. We also generalize the concept of quench fidelity to periodically driven systems, i.e., Floquet quench fidelity, and discuss the necessary and sufficient conditions for FDQPTs. In contrast to conventional single-quench scenarios, the occurrence of FDQPTs is determined by the requirement of Floquet fidelity condition and segment duration. Our framework may be applied generally to arbitrary periodically driven parameters, providing fundamental insights into how periodic protocols control nonequilibrium phase transitions in quantum many-body systems.","['Wen-Hui Nie', 'Mei-Yu Zhang', 'Lin-Cheng Wang', 'Chong Li']",2026-04-16,0,https://arxiv.org/pdf/2604.14946v1,quant-ph
2604.14942v1,What if we have 90 minutes only to teach programming?,"The advancement of automated coding tools may reduce in the future the number of people willing to learn computer programming. We assume that the skill of computational problem solving is not only for the immediate economic benefit, but an important part of our knowledge about the world. As the incentives to learn are weaker, we aim to lower the entry barrier. We ask: Can programming ideas be taught in a very short time?
  We describe a session plan that introduces programming and computing fundamentals for novices, assuming only basic mathematical background. It requires using a non-mainstream, functional and concatenative language reducing accidental complexity. This language, a by-product of research in category theory, allows direct access to fundamental ideas like recursion and advanced like Gödel-encoding in an entertaining puzzle-like manner.",['Attila Egri-Nagy'],2026-04-16,0,https://arxiv.org/pdf/2604.14942v1,cs.PL
2604.14939v1,Correlators in $T\bar{T}$ and Root-$T\bar{T}$ Deformed CFTs,"Quasi-primary correlators in two-dimensional conformal field theories deformed simultaneously by $T\bar T$ and root-$T\bar T$ are studied. A path-integral formulation motivated by the geometric realization of the combined deformation is used to develop a geometric framework for evaluating the deformed correlators. Within this framework, the two-point function is obtained to all orders in the $T\bar T$ coupling and to leading order in the root-$T\bar T$ coupling, while the leading correction to the three-point function is computed. It is further shown that the deformed two-point correlator admits a kernel representation as a weighted average of undeformed CFT correlators over conformal dimensions. This representation is derived explicitly for both the pure $T\bar T$ deformation and the combined flow. In this way, the mixed $T\bar T$/root-$T\bar T$ deformation is incorporated into the geometric description of irrelevant deformations, and the structure of local correlators beyond the pure $T\bar T$ case is characterized more explicitly.","['Bo-Rui Li', 'Song He', 'Yu-Xiao Liu']",2026-04-16,0,https://arxiv.org/pdf/2604.14939v1,hep-th
2604.14930v1,IE as Cache: Information Extraction Enhanced Agentic Reasoning,"Information Extraction aims to distill structured, decision-relevant information from unstructured text, serving as a foundation for downstream understanding and reasoning. However, it is traditionally treated merely as a terminal objective: once extracted, the resulting structure is often consumed in isolation rather than maintained and reused during multi-step inference. Moving beyond this, we propose \textit{IE-as-Cache}, a framework that repurposes IE as a cognitive cache to enhance agentic reasoning. Drawing inspiration from hierarchical computer memory, our approach combines query-driven extraction with cache-aware reasoning to dynamically maintain compact intermediate information and filter noise. Experiments on challenging benchmarks across diverse LLMs demonstrate significant improvements in reasoning accuracy, indicating that IE can be effectively repurposed as a reusable cognitive resource and offering a promising direction for future research on downstream uses of IE.","['Hang Lv', 'Sheng Liang', 'Hongchao Gu', 'Wei Guo', 'Defu Lian', 'Yong Liu', 'Hao Wang', 'Enhong Chen']",2026-04-16,0,https://arxiv.org/pdf/2604.14930v1,cs.CL
2604.15398v1,Python library supporting Discrete Variational Formulations and training solutions with Collocation-based Robust Variational Physics Informed Neural Networks (DVF-CRVPINN),"We explore the possibility of solving Partial Differential Equations (PDEs) using discrete weak formulations. We propose a programming environment for defining a discrete computational domain, introducing discrete functions defined over a set of points, constructing discrete inner products, and introducing discrete weak formulations employing Kronecker delta test functions. Building on this setup, we propose a discrete neural network representation, training the solution function defined over a discrete set of points and employing discrete finite difference derivatives in the automatic differentiation procedures. As a challenging computational model example, we focus on Stokes equations in two-dimensions, defined over a discrete set of points. We train the solution using the discrete weak residual and the Adamax algorithm with discrete automatic differentiation of the discrete gradients. Despite introducing the python environment, we also provide a rigorous mathematical formulation based on discrete weak formulations, proving the well-posedness and robustness of the loss function. The solution of the discrete weak formulations is based on neural network training employing a robust loss function that is related to the true error. In this way, we have a robust control of the numerical error during the training of the neural networks. Besides the Stokes formulation, we also explain the functionality of the proposed library using the Laplace problem formulation.","['Tomasz Służalec', 'Marcin Łoś', 'Askold Vilkha', 'Maciej Paszyński']",2026-04-16,0,https://arxiv.org/pdf/2604.15398v1,cs.LG
2604.14922v1,LongAct: Harnessing Intrinsic Activation Patterns for Long-Context Reinforcement Learning,"Reinforcement Learning (RL) has emerged as a critical driver for enhancing the reasoning capabilities of Large Language Models (LLMs). While recent advancements have focused on reward engineering or data synthesis, few studies exploit the model's intrinsic representation characteristics to guide the training process. In this paper, we first observe the presence of high-magnitude activations within the query and key vectors when processing long contexts. Drawing inspiration from model quantization -- which establishes the criticality of such high-magnitude activations -- and the insight that long-context reasoning inherently exhibits a sparse structure, we hypothesize that these weights serve as the pivotal drivers for effective model optimization. Based on this insight, we propose LongAct, a strategy that shifts from uniform to saliency-guided sparse updates. By selectively updating only the weights associated with these significant activations, LongAct achieves an approximate 8% improvement on LongBench v2 and enhances generalization on the RULER benchmark. Furthermore, our method exhibits remarkable universality, consistently boosting performance across diverse RL algorithms such as GRPO and DAPO. Extensive ablation studies suggest that focusing on these salient features is key to unlocking long-context potential.","['Bowen Ping', 'Zijun Chen', 'Tingfeng Hui', 'Qize Yu', 'Chenxuan Li', 'Junchi Yan', 'Baobao Chang']",2026-04-16,0,https://arxiv.org/pdf/2604.14922v1,cs.LG
2604.14911v1,Landau damping on expanding backgrounds,"We analyse the effect of expansion in Newtonian cosmology on the asymptotic behaviour of charged self-interacting plasmas close to Poisson equilibria. To this end, we study the Vlasov-Poisson system on the phase space of a $3$-torus which is expanding with respect to the scale factor $a(t)$. We show that, for $a(t)=t^q$ with $q\in(0,\frac12)$, solutions to this system exhibit nonlinear Landau damping for initial data that is small with respect to a suitably strong Gevrey class, i.e., the charge density contrast of the plasma decays superpolynomially. For larger choices of $q$ within this range, the initial data requirements become stricter while the decay weakens. To our knowledge, this is the first result showing Landau damping in a cosmological setting.","['David Fajman', 'Liam Urban']",2026-04-16,0,https://arxiv.org/pdf/2604.14911v1,math.AP
2604.14906v1,Unraveling the Mechanism of Drug Binding to SARS-CoV-2 RNA Pseudoknot with Thermodynamics-Driven Machine Learning,"The SARS-CoV-2 RNA pseudoknot is a promising target for antiviral intervention, as it regulates the efficiency of $-$1 programmed ribosomal frameshifting ($-$1 PRF), a mechanism that is essential for viral protein synthesis. The pseudoknot represents a viral RNA sequence composed of helical stems that adopts two long-lived topologies, threaded and unthreaded. Ligand-induced distortion of this fold is thought to underlie the susceptibility of $-$1 PRF to small-molecule inhibitors. Resolving these distortions from unbiased molecular dynamics (MD) requires collective variables (CVs) that isolate the slowest dynamic modes of the RNA--ligand system from the high-frequency fluctuations. Here, we use spectral map (SM), a thermodynamics-driven machine-learning method, to learn such CVs directly from MD trajectories of the SARS-CoV-2 RNA pseudoknot in complex with the $-$1 PRF inhibitor merafloxacin and two related analogs. We examine both threaded and unthreaded pseudoknot topologies and consider the neutral and ionized ligand forms relevant at physiological pH. Free-energy landscapes show that ligand-induced destabilization is topology-selective: merafloxacin and its analogs destabilize the S2 stem in the threaded pseudoknot, whereas in the unthreaded pseudoknot, destabilization shifts to the S1 and S3 stems. We find that the zwitterionic form of merafloxacin uniquely imposes slow dynamics on the otherwise featureless unthreaded pseudoknot. Furthermore, the neutral and zwitterionic forms of merafloxacin differ qualitatively in their mechanisms within the same RNA topology. Overall, these results clarify how pseudoknot topology, ligand type, and protonation state shape the slow conformational dynamics of viral RNA and establish physiological protonation as an essential factor for modeling RNA-targeted drug action.","['Mariia Ivonina', 'Jakub Rydzewski']",2026-04-16,0,https://arxiv.org/pdf/2604.14906v1,physics.bio-ph
2604.14902v1,ADAPT: Benchmarking Commonsense Planning under Unspecified Affordance Constraints,"Intelligent embodied agents should not simply follow instructions, as real-world environments often involve unexpected conditions and exceptions. However, existing methods usually focus on directly executing instructions, without considering whether the target objects can actually be manipulated, meaning they fail to assess available affordances. To address this limitation, we introduce DynAfford, a benchmark that evaluates embodied agents in dynamic environments where object affordances may change over time and are not specified in the instruction. DynAfford requires agents to perceive object states, infer implicit preconditions, and adapt their actions accordingly. To enable this capability, we introduce ADAPT, a plug-and-play module that augments existing planners with explicit affordance reasoning. Experiments demonstrate that incorporating ADAPT significantly improves robustness and task success across both seen and unseen environments. We also show that a domain-adapted, LoRA-finetuned vision-language model used as the affordance inference backend outperforms a commercial LLM (GPT-4o), highlighting the importance of task-aligned affordance grounding.","['Pei-An Chen', 'Yong-Ching Liang', 'Jia-Fong Yeh', 'Hung-Ting Su', 'Yi-Ting Chen', 'Min Sun', 'Winston Hsu']",2026-04-16,0,https://arxiv.org/pdf/2604.14902v1,cs.AI
2604.14899v1,The ODE/IM Correspondence between $C (2)^{(2)}$-type Linear Problems and 2d $\mathcal{N} = 1$ SCFT,"We study the ODE/IM correspondence between the linear problem associated with the supersymmetric affine Toda field equation for the twisted affine Lie superalgebra $C (2)^{(2)} = \mathfrak{osp} (2 | 2)^{(2)}$ and two-dimensional $\mathcal{N} = 1$ superconformal field theories (SCFTs). On the ODE side, we introduce a boundary condition more suitable for the conformal limit and the subsequent WKB analysis and diagonalize the resulting Lax operator. This leads to a WKB expansion from which we extract the WKB periods and non-local conserved quantities up to tenth order. On the IM side, we compute the eigenvalues of the local integrals of motion on the cylinder in both the Neveu-Schwarz and Ramond sectors of 2d $\mathcal{N} = 1$ SCFTs. We then compare the two sides and verify, up to sixth order, that the WKB periods coincide with the eigenvalues of the local integrals of motion for highest-weight states in the Neveu-Schwarz sector.",['Naozumi Tanabe'],2026-04-16,0,https://arxiv.org/pdf/2604.14899v1,hep-th
2604.14898v1,Governing Reflective Human-AI Collaboration: A Framework for Epistemic Scaffolding and Traceable Reasoning,"Large language models have advanced rapidly, from pattern recognition to emerging forms of reasoning, yet they remain confined to linguistic simulation rather than grounded understanding. They can produce fluent outputs that resemble reflection, but lack temporal continuity, causal feedback, and anchoring in real-world interaction. This paper proposes a complementary approach in which reasoning is treated as a relational process distributed between human and model rather than an internal capability of either.
  Building on recent work on ""System-2"" learning, we relocate reflective reasoning to the interaction layer. Instead of engineering reasoning solely within models, we frame it as a cognitive protocol that can be structured, measured, and governed using existing systems. This perspective emphasizes collaborative intelligence, combining human judgment and contextual understanding with machine speed, memory, and associative capacity.
  We introduce ""The Architect's Pen"" as a practical method. Like an architect who thinks through drawing, the human uses the model as an external medium for structured reflection. By embedding phases of articulation, critique, and revision into human-AI interaction, the dialogue itself becomes a reasoning loop: human abstraction -> model articulation -> human reflection.
  This reframes the question from whether the model can think to whether the human-AI system can reason. The framework enables auditable reasoning traces and supports alignment with emerging governance standards, including the EU AI Act and ISO/IEC 42001. It provides a practical path toward more transparent, controllable, and accountable AI use without requiring new model architectures.","['Rikard Rosenbacke', 'Carl Rosenbacke', 'Victor Rosenbacke', 'Martin McKee']",2026-04-16,0,https://arxiv.org/pdf/2604.14898v1,cs.AI
2604.14896v1,Toward Agentic RAG for Ukrainian,"We present an initial investigation into Agentic Retrieval-Augmented Generation (RAG) for Ukrainian, conducted within the UNLP 2026 Shared Task on Multi-Domain Document Understanding. Our system combines two-stage retrieval (BGE-M3 with BGE reranking) with a lightweight agentic layer performing query rephrasing and answer-retry loops on top of Qwen2.5-3B-Instruct. Our analysis reveals that retrieval quality is the primary bottleneck: agentic retry mechanisms improve answer accuracy but the overall score remains constrained by document and page identification. We discuss practical limitations of offline agentic pipelines and outline directions for combining stronger retrieval with more advanced agentic reasoning for Ukrainian.","['Marta Sumyk', 'Oleksandr Kosovan']",2026-04-16,0,https://arxiv.org/pdf/2604.14896v1,cs.AI
2604.14892v2,Can LLMs Score Medical Diagnoses and Clinical Reasoning as well as Expert Panels?,"Evaluating medical AI systems using expert clinician panels is costly and slow, motivating the use of large language models (LLMs) as alternative adjudicators. Here, we evaluate an LLM jury composed of three frontier AI models scoring 3333 diagnoses on 300 real-world middle-income country (MIC) hospital cases. Model performance was benchmarked against expert clinician panel and independent human re-scoring panel evaluations. Both LLM and clinician-generated diagnoses are scored across four dimensions: diagnosis, differential diagnosis, clinical reasoning and negative treatment risk. For each of these, we assess scoring difference, inter-rater agreement, scoring stability, severe safety errors and the effect of post-hoc calibration. We find that: (i) the uncalibrated LLM jury scores are systematically lower than clinician panels scores; (ii) the LLM Jury preserves ordinal agreement and exhibits better concordance with the primary expert panels than the human expert re-score panels do; (iii) the probability of severe errors is lower in \lj models compared to the human expert re-score panels; (iv) the LLM Jury shows excellent agreement with primary expert panels' rankings. We find that the LLM jury combined with AI model diagnoses can be used to identify ward diagnoses at high risk of error, enabling targeted expert review and improved panel efficiency; (v) LLM jury models show no self-preference bias. They did not score diagnoses generated by their own underlying model or models from the same vendor more (or less) favourably than those generated by other models. Finally, we demonstrate that LLM jury calibration using isotonic regression improves alignment with human expert panel evaluations. Together, these results provide compelling evidence that a calibrated, multi-model LLM jury can serve as a trustworthy and reliable proxy for expert clinician evaluation in medical AI benchmarking.","['Amy Rouillard', 'Sitwala Mundia', 'Linda Camara', 'Michael Cameron Gramanie', 'Ziyaad Dangor', 'Ismail Kalla', 'Shabir A. Madhi', 'Kajal Morar', 'Marlvin T. Ncube', 'Haroon Saloojee', 'Bruce A. Bassett']",2026-04-16,0,https://arxiv.org/pdf/2604.14892v2,cs.LG
2604.14889v1,MemoSight: Unifying Context Compression and Multi Token Prediction for Reasoning Acceleration,"While Chain-of-thought (CoT) reasoning enables LLMs to solve challenging reasoning problems, as KV cache grows linearly with the number of generated tokens, CoT reasoning faces scaling issues in terms of speed and memory usage. In this work, we propose MemoSight (Memory-Foresight-based reasoning), a unified framework that integrates both context compression and multi-token prediction to mitigate the efficiency issues while maintaining CoT reasoning performance. Our framework adopts the same minimalist design for both context compression and multi-token prediction via special tokens and their corresponding position layout tailored to each token type. Comprehensive experiments on four reasoning benchmarks demonstrate that MemoSight reduces the KV cache footprint by up to 66% and accelerates inference by 1.56x, while outperforming existing CoT compression methods.","['Xinyu Liu', 'Xin Liu', 'Bo Jin', 'Runsong Zhao', 'Pengcheng Huang', 'Junhao Ruan', 'Bei Li', 'Chunyang Xiao', 'Tong Xiao', 'Jingbo Zhu']",2026-04-16,0,https://arxiv.org/pdf/2604.14889v1,cs.AI
2604.14888v1,Reasoning Dynamics and the Limits of Monitoring Modality Reliance in Vision-Language Models,"Recent advances in vision language models (VLMs) offer reasoning capabilities, yet how these unfold and integrate visual and textual information remains unclear. We analyze reasoning dynamics in 18 VLMs covering instruction-tuned and reasoning-trained models from two different model families. We track confidence over Chain-of-Thought (CoT), measure the corrective effect of reasoning, and evaluate the contribution of intermediate reasoning steps. We find that models are prone to answer inertia, in which early commitments to a prediction are reinforced, rather than revised during reasoning steps. While reasoning-trained models show stronger corrective behavior, their gains depend on modality conditions, from text-dominant to vision-only settings. Using controlled interventions with misleading textual cues, we show that models are consistently influenced by these cues even when visual evidence is sufficient, and assess whether this influence is recoverable from CoT. Although this influence can appear in the CoT, its detectability varies across models and depends on what is being monitored. Reasoning-trained models are more likely to explicitly refer to the cues, but their longer and fluent CoTs can still appear visually grounded while actually following textual cues, obscuring modality reliance. In contrast, instruction-tuned models refer to the cues less explicitly, but their shorter traces reveal inconsistencies with the visual input. Taken together, these findings indicate that CoT provides only a partial view of how different modalities drive VLM decisions, with important implications for the transparency and safety of multimodal systems.","['Danae Sánchez Villegas', 'Samuel Lewis-Lim', 'Nikolaos Aletras', 'Desmond Elliott']",2026-04-16,0,https://arxiv.org/pdf/2604.14888v1,cs.CL
2604.14887v1,Impact of deployment on energy efficiency of sub-THz transmission,"Sub-THz bands are promising high bandwidth and data rates, and in the recent years the device technologies made large progress and provided a multitude of transceiver, power amplifier (PA) and phased array devices supporting the frequency bands above 100 GHz. The more painful aspect of sub-THz transmission is the increased power consumption, caused by the large data rates and the related data conversion and processing effort, and on the analog side the low achievable PA efficiency and the reduced achievable output power. When planning a deployment of sub-THz communication systems, the target coverage and throughput can be achieved with a variety of scenarios, which will be different with respect to locations and number of base stations and system architectures. Although leading to similar performance, they will differ significantly in the overall power consumption. With an accurate power consumption model, including also baseband (BB) processing functionality, and system level simulations for different hybrid beamforming and MIMO schemes the related variations in power consumption in relation to a given performance are evaluated. This paper shows the critical design aspects for energy efficient sub-THz deployments by highlighting the sub- THz specific trade-offs between different number of BS with different transmit powers but also changing number of BB units and RF chains.","['Hardy Halbauer', 'Le Hang Nguyen', 'Thorsten Wild']",2026-04-16,0,https://arxiv.org/pdf/2604.14887v1,eess.SP
